Currency,Date,Close,Open,High,Low
XRP,19-02-20,0.298892831,0.283090691,0.30336305,0.275957317
XRP,20-02-20,0.282319219,0.298903392,0.308552565,0.27058745
XRP,21-02-20,0.273695279,0.27500409,0.281654701,0.262122292
XRP,22-02-20,0.272574609,0.273691311,0.279435817,0.268921127
XRP,23-02-20,0.275199091,0.274566986,0.278685108,0.27058158
XRP,24-02-20,0.281979918,0.275199878,0.285283606,0.274413006
XRP,25-02-20,0.268782521,0.281966998,0.28487026,0.264014133
XRP,26-02-20,0.256877303,0.268780593,0.271301818,0.251044795
XRP,27-02-20,0.232575954,0.256876306,0.256930743,0.222661181
XRP,28-02-20,0.23984748,0.229081383,0.247715087,0.223943321
XRP,29-02-20,0.239175075,0.238347014,0.244230843,0.228754208
XRP,01-03-20,0.23413805,0.239171586,0.242618408,0.232423328
XRP,02-03-20,0.227947656,0.234135205,0.236207832,0.224179996
XRP,03-03-20,0.238781622,0.227997917,0.241875797,0.225729121
XRP,04-03-20,0.234584414,0.239739045,0.239797673,0.229665143
XRP,05-03-20,0.234671027,0.234571513,0.238411262,0.230423005
XRP,06-03-20,0.23868927,0.234772665,0.243550042,0.23394813
XRP,07-03-20,0.243325727,0.239606095,0.246795822,0.238572571
XRP,08-03-20,0.238155292,0.243322442,0.24564,0.23557355
XRP,09-03-20,0.206423567,0.238187451,0.238203446,0.200651683
XRP,10-03-20,0.207259747,0.206422953,0.211849541,0.197968122
XRP,11-03-20,0.213547538,0.209702615,0.2158695,0.205279213
XRP,12-03-20,0.20826912,0.213550882,0.213735632,0.199239619
XRP,13-03-20,0.155989148,0.208271145,0.209764845,0.146248259
XRP,14-03-20,0.160505848,0.155973107,0.168091898,0.109844039
XRP,15-03-20,0.148255891,0.160478074,0.164956416,0.147481797
XRP,16-03-20,0.152920871,0.148231198,0.164626304,0.143696954
XRP,17-03-20,0.13861339,0.152882359,0.154703813,0.12850544
XRP,18-03-20,0.149832404,0.138591362,0.152912423,0.138143172
XRP,19-03-20,0.146781945,0.149814107,0.150512828,0.140861009
XRP,20-03-20,0.169540473,0.146771008,0.173231241,0.144889211
XRP,21-03-20,0.155288587,0.169537066,0.175854604,0.145338024
XRP,22-03-20,0.158128314,0.155302022,0.162405117,0.15220104
XRP,23-03-20,0.149395982,0.158105063,0.162411268,0.148600488
XRP,24-03-20,0.158496092,0.14785735,0.161887256,0.145022461
XRP,25-03-20,0.16321485,0.158492495,0.164730464,0.157724503
XRP,26-03-20,0.161909901,0.16321672,0.165707382,0.157627881
XRP,27-03-20,0.172031838,0.162139988,0.17461279,0.16033349
XRP,28-03-20,0.184037608,0.172002716,0.187615328,0.169991566
XRP,29-03-20,0.175931993,0.184049949,0.184064772,0.167010774
XRP,30-03-20,0.16366549,0.175922423,0.177059012,0.161977687
XRP,31-03-20,0.173278814,0.162722476,0.175774334,0.162441881
XRP,01-04-20,0.175652837,0.173253175,0.178339573,0.170781599
XRP,02-04-20,0.174424416,0.175685354,0.175892942,0.168429968
XRP,03-04-20,0.179587762,0.174425766,0.186742497,0.174292232
XRP,04-04-20,0.179906623,0.178399957,0.18313729,0.176165022
XRP,05-04-20,0.180994132,0.179849314,0.184074677,0.1779525
XRP,06-04-20,0.179354034,0.181616072,0.182462174,0.176662531
XRP,07-04-20,0.195320619,0.179354098,0.196687477,0.179022508
XRP,08-04-20,0.193582911,0.19529245,0.205371873,0.190047835
XRP,09-04-20,0.201958849,0.193581107,0.203055586,0.191686975
XRP,10-04-20,0.199331181,0.201946316,0.202700949,0.19446601
XRP,11-04-20,0.188334107,0.199330853,0.19960291,0.181785719
XRP,12-04-20,0.187764232,0.187936181,0.192545605,0.185344992
XRP,13-04-20,0.191881902,0.187764062,0.196284642,0.186631528
XRP,14-04-20,0.189047837,0.191881919,0.192687636,0.180443893
XRP,15-04-20,0.186342344,0.189047871,0.189576768,0.183957151
XRP,16-04-20,0.18382426,0.186341913,0.190153701,0.182239816
XRP,17-04-20,0.192536385,0.180613786,0.192978801,0.174207674
XRP,18-04-20,0.189927755,0.192584339,0.193348509,0.186542267
XRP,19-04-20,0.196034926,0.189925993,0.19731471,0.188698089
XRP,20-04-20,0.192034016,0.196034942,0.196794978,0.188198347
XRP,21-04-20,0.183201064,0.192009275,0.194789366,0.178402997
XRP,22-04-20,0.185341071,0.183201015,0.186746607,0.181234779
XRP,23-04-20,0.188216338,0.185325092,0.18998354,0.182319798
XRP,24-04-20,0.194695717,0.188216415,0.199450423,0.185703292
XRP,25-04-20,0.193008428,0.19274516,0.197136904,0.192278421
XRP,26-04-20,0.194369047,0.193017565,0.19790121,0.191885565
XRP,27-04-20,0.19576257,0.194368554,0.197870202,0.192598881
XRP,28-04-20,0.197796359,0.19575047,0.199841279,0.194586338
XRP,29-04-20,0.215298441,0.197874575,0.215349642,0.194971315
XRP,30-04-20,0.226856035,0.215343612,0.231287449,0.214303206
XRP,01-05-20,0.215295744,0.226821801,0.235946824,0.20850618
XRP,02-05-20,0.217732138,0.215296053,0.224455232,0.210640913
XRP,03-05-20,0.224227642,0.217732472,0.226283366,0.216068887
XRP,04-05-20,0.219740977,0.22442122,0.227265681,0.216175849
XRP,05-05-20,0.218135175,0.219742983,0.220698422,0.207548824
XRP,06-05-20,0.216913757,0.218106167,0.222453792,0.213568251
XRP,07-05-20,0.217994262,0.21720833,0.222801164,0.215152333
XRP,08-05-20,0.218891782,0.217991655,0.22122048,0.209980147
XRP,09-05-20,0.219787743,0.21895078,0.222235879,0.214527521
XRP,10-05-20,0.218176088,0.219822882,0.225699358,0.216309428
XRP,11-05-20,0.197604161,0.218157818,0.218973391,0.180016007
XRP,12-05-20,0.191879348,0.197324537,0.200324492,0.184903788
XRP,13-05-20,0.197453798,0.191885258,0.200100844,0.190840832
XRP,14-05-20,0.202382734,0.197339549,0.20443432,0.195925049
XRP,15-05-20,0.204235034,0.202382231,0.206474368,0.19878196
XRP,16-05-20,0.199149673,0.204000311,0.204755601,0.195194693
XRP,17-05-20,0.200273805,0.199150104,0.202121125,0.196587742
XRP,18-05-20,0.201559729,0.200255935,0.204621566,0.198931783
XRP,19-05-20,0.204932074,0.201271543,0.207725014,0.201142786
XRP,20-05-20,0.204245424,0.204922172,0.206718902,0.200888102
XRP,21-05-20,0.201416391,0.204238155,0.206137785,0.197760176
XRP,22-05-20,0.195494548,0.201422459,0.203171515,0.189291955
XRP,23-05-20,0.201005648,0.195491134,0.202524598,0.192057649
XRP,24-05-20,0.199780694,0.201005648,0.202243311,0.19812686
XRP,25-05-20,0.19790031,0.199776438,0.201277827,0.194723759
XRP,26-05-20,0.194887583,0.197900142,0.197900142,0.188742611
XRP,27-05-20,0.19420557,0.194887418,0.197247358,0.191551319
XRP,28-05-20,0.19685845,0.19420557,0.200198975,0.193402076
XRP,29-05-20,0.198841876,0.196847404,0.199106424,0.192188144
XRP,30-05-20,0.197292232,0.198816225,0.202860067,0.196271223
XRP,31-05-20,0.207194783,0.197459176,0.207815574,0.196054972
XRP,01-06-20,0.201861383,0.207184391,0.21346579,0.200349761
XRP,02-06-20,0.211988389,0.201858184,0.212702868,0.201174496
XRP,03-06-20,0.202639894,0.211984873,0.214568346,0.19736912
XRP,04-06-20,0.203944666,0.202640176,0.204820865,0.200951711
XRP,05-06-20,0.2043782,0.203944884,0.207229261,0.200386414
XRP,06-06-20,0.203259547,0.204379978,0.205880521,0.201372954
XRP,07-06-20,0.203650417,0.203257587,0.204870461,0.201323089
XRP,08-06-20,0.203096813,0.203650416,0.20490943,0.198704439
XRP,09-06-20,0.204224423,0.203096842,0.204381893,0.201315967
XRP,10-06-20,0.201750574,0.204200943,0.205196789,0.199737565
XRP,11-06-20,0.202603261,0.201768976,0.20378097,0.19973403
XRP,12-06-20,0.187936834,0.20260327,0.203614075,0.18463032
XRP,13-06-20,0.192848271,0.187940979,0.195103474,0.186880435
XRP,14-06-20,0.192529782,0.192848546,0.193759785,0.190887138
XRP,15-06-20,0.190541215,0.192529782,0.192672148,0.188668664
XRP,16-06-20,0.192650953,0.190539412,0.193454457,0.181994292
XRP,17-06-20,0.191937729,0.192652197,0.193998019,0.190358504
XRP,18-06-20,0.193199864,0.191937833,0.19869187,0.188416333
XRP,19-06-20,0.190060918,0.193199084,0.193353226,0.188085779
XRP,20-06-20,0.186720905,0.190071311,0.190177768,0.186545148
XRP,21-06-20,0.18805116,0.186708803,0.188825989,0.18477967
XRP,22-06-20,0.185737774,0.188051071,0.188364111,0.185558428
XRP,23-06-20,0.189751836,0.185741521,0.190353661,0.185569713
XRP,24-06-20,0.188764056,0.189751553,0.190449844,0.188369022
XRP,25-06-20,0.183839108,0.188767814,0.190065668,0.181546109
XRP,26-06-20,0.181684087,0.183838441,0.183946072,0.178575087
XRP,27-06-20,0.183003609,0.18169372,0.186831703,0.178374073
XRP,28-06-20,0.175905884,0.183003114,0.18335859,0.169331477
XRP,29-06-20,0.176757313,0.175905693,0.179789948,0.173274126
XRP,30-06-20,0.17743006,0.176758083,0.179155405,0.174935558
XRP,01-07-20,0.175366749,0.17743005,0.177659463,0.174858104
XRP,02-07-20,0.176725831,0.175338389,0.178309113,0.173840124
XRP,03-07-20,0.175346771,0.176620427,0.177298414,0.172361083
XRP,04-07-20,0.176859163,0.174945845,0.178701608,0.174537632
XRP,05-07-20,0.177918611,0.176358603,0.17948923,0.176088432
XRP,06-07-20,0.17637614,0.178173993,0.178859565,0.173890663
XRP,07-07-20,0.187081771,0.177058465,0.188515048,0.176586739
XRP,08-07-20,0.184751201,0.1887497,0.18961418,0.183256386
XRP,09-07-20,0.205461648,0.185232991,0.206083844,0.184129163
XRP,10-07-20,0.201908515,0.205679293,0.211731458,0.198321481
XRP,11-07-20,0.198096929,0.202720927,0.20279067,0.192894364
XRP,12-07-20,0.201083767,0.199082136,0.204733787,0.198266047
XRP,13-07-20,0.200437716,0.201294028,0.204086988,0.198006328
XRP,14-07-20,0.198343242,0.201360464,0.206628673,0.193043793
XRP,15-07-20,0.198832708,0.19868049,0.199720724,0.195098164
XRP,16-07-20,0.197559849,0.199171341,0.199816663,0.196461759
XRP,17-07-20,0.193125939,0.197064504,0.197415662,0.18885308
XRP,18-07-20,0.194126329,0.194312078,0.197819755,0.19125073
XRP,19-07-20,0.199554691,0.194512332,0.20207523,0.194031827
XRP,20-07-20,0.199226246,0.200101123,0.202165169,0.196014225
XRP,21-07-20,0.194375322,0.199629175,0.200272345,0.192241355
XRP,22-07-20,0.198786962,0.194793291,0.201052449,0.194063062
XRP,23-07-20,0.202585425,0.199683374,0.20311199,0.196678561
XRP,24-07-20,0.208061039,0.20387555,0.210522432,0.201821917
XRP,25-07-20,0.205122059,0.208785477,0.208789716,0.202482564
XRP,26-07-20,0.215104936,0.204340159,0.217830764,0.204038831
XRP,27-07-20,0.215804503,0.214939812,0.225103762,0.213189413
XRP,28-07-20,0.228373997,0.215467568,0.229305004,0.209448905
XRP,29-07-20,0.231017154,0.224626456,0.234972133,0.217454884
XRP,30-07-20,0.247640168,0.230800398,0.249769898,0.229660139
XRP,31-07-20,0.246115498,0.243645702,0.249572754,0.235133913
XRP,01-08-20,0.258617611,0.244445515,0.258898864,0.242109369
XRP,02-08-20,0.29406739,0.259843135,0.298170062,0.256130403
XRP,03-08-20,0.290894666,0.291374741,0.325692742,0.251412466
XRP,04-08-20,0.311210136,0.288061976,0.320184092,0.284228327
XRP,05-08-20,0.302844205,0.3104844,0.319421115,0.292004488
XRP,06-08-20,0.301605258,0.301458119,0.308224857,0.291212002
XRP,07-08-20,0.304378991,0.302714648,0.311648549,0.297639888
XRP,08-08-20,0.296183811,0.303542572,0.310760655,0.280487804
XRP,09-08-20,0.294386433,0.294835473,0.298964217,0.290318932
XRP,10-08-20,0.288326112,0.295388358,0.298548778,0.282570382
XRP,11-08-20,0.294695407,0.288143989,0.300623305,0.285361718
XRP,12-08-20,0.280590515,0.294946395,0.307505046,0.269333653
XRP,13-08-20,0.280666127,0.283208747,0.287531085,0.272156274
XRP,14-08-20,0.291383153,0.282432223,0.293565866,0.272880054
XRP,15-08-20,0.301962011,0.294640203,0.307641619,0.29029251
XRP,16-08-20,0.300305192,0.300526735,0.305206984,0.292419749
XRP,17-08-20,0.300996159,0.299105224,0.304768907,0.292468974
XRP,18-08-20,0.321769255,0.304652263,0.327254576,0.297559165
XRP,19-08-20,0.305664127,0.315696904,0.321746963,0.299075122
XRP,20-08-20,0.289104014,0.302823654,0.306298137,0.279069413
XRP,21-08-20,0.290688993,0.289996994,0.29479779,0.284954309
XRP,22-08-20,0.281824053,0.292440795,0.295828601,0.277527224
XRP,23-08-20,0.284195912,0.279467661,0.285051458,0.273779253
XRP,24-08-20,0.285144955,0.286252344,0.288240134,0.278720563
XRP,25-08-20,0.288679647,0.285066601,0.29218658,0.282504029
XRP,26-08-20,0.277270153,0.288720315,0.289703721,0.270447891
XRP,27-08-20,0.27718724,0.276658068,0.280895232,0.274361564
XRP,28-08-20,0.262653142,0.276610534,0.278413468,0.255273248
XRP,29-08-20,0.270030769,0.264876153,0.273406121,0.26038345
XRP,30-08-20,0.275006414,0.272039246,0.276907748,0.269102759
XRP,31-08-20,0.281837802,0.27417055,0.284012037,0.274088811
XRP,01-09-20,0.281656342,0.283058148,0.284659717,0.278510128
XRP,02-09-20,0.296297519,0.281379032,0.298994363,0.276280638
XRP,03-09-20,0.277925032,0.295279032,0.303971785,0.264411685
XRP,04-09-20,0.260303893,0.27640932,0.276807439,0.25582524
XRP,05-09-20,0.256198561,0.244970169,0.266425758,0.241243157
XRP,06-09-20,0.233500668,0.254412875,0.259776164,0.231658834
XRP,07-09-20,0.239609537,0.237532354,0.24367712,0.22997047
XRP,08-09-20,0.242688856,0.240057907,0.242986225,0.230477325
XRP,09-09-20,0.234443194,0.242165129,0.24382342,0.231701437
XRP,10-09-20,0.240394664,0.236743081,0.243004011,0.233260274
XRP,11-09-20,0.243403633,0.239232988,0.248599398,0.239059863
XRP,12-09-20,0.243329122,0.243270812,0.244553451,0.237842292
XRP,13-09-20,0.247170701,0.242788035,0.24885974,0.24056045
XRP,14-09-20,0.241808723,0.247680149,0.253485124,0.237987328
XRP,15-09-20,0.24567871,0.242211308,0.248656309,0.239656482
XRP,16-09-20,0.244243118,0.245866675,0.249433302,0.242855454
XRP,17-09-20,0.248963226,0.243413349,0.251179579,0.234536877
XRP,18-09-20,0.25204599,0.24708691,0.25855443,0.246314443
XRP,19-09-20,0.250217856,0.252286632,0.255253139,0.246625569
XRP,20-09-20,0.251221203,0.250815547,0.254875716,0.247690054
XRP,21-09-20,0.244421899,0.25123646,0.251240328,0.242563102
XRP,22-09-20,0.233565494,0.24656612,0.248027957,0.229412288
XRP,23-09-20,0.233316095,0.231043451,0.234690285,0.229591651
XRP,24-09-20,0.223449785,0.233175874,0.235153721,0.222876209
XRP,25-09-20,0.231996559,0.221553757,0.233072967,0.219617501
XRP,26-09-20,0.243190735,0.232820162,0.244818871,0.230005523
XRP,27-09-20,0.241693633,0.241614129,0.245526493,0.237938924
XRP,28-09-20,0.242504908,0.241635394,0.244701853,0.23751219
XRP,29-09-20,0.246553395,0.243293238,0.248405538,0.242531464
XRP,30-09-20,0.241472277,0.240978324,0.246168546,0.238520639
XRP,01-10-20,0.240130672,0.242865959,0.242899057,0.237640205
XRP,02-10-20,0.238235153,0.241795146,0.244319519,0.234567329
XRP,03-10-20,0.23354321,0.238261265,0.23948842,0.228677751
XRP,04-10-20,0.233309375,0.23410201,0.235118257,0.232918964
XRP,05-10-20,0.246834744,0.233046376,0.250270673,0.231904469
XRP,06-10-20,0.250996339,0.247984697,0.25429947,0.246597129
XRP,07-10-20,0.244612652,0.250318155,0.259034236,0.241984809
XRP,08-10-20,0.247874696,0.245426509,0.251313675,0.241028029
XRP,09-10-20,0.251436157,0.248728899,0.253033027,0.242329143
XRP,10-10-20,0.252756779,0.251492062,0.256706247,0.249861515
XRP,11-10-20,0.256588409,0.25317022,0.25914217,0.252993157
XRP,12-10-20,0.254397547,0.254018437,0.25830742,0.253533978
XRP,13-10-20,0.257023399,0.255488416,0.258331793,0.249237319
XRP,14-10-20,0.256218305,0.256092564,0.260185194,0.253221445
XRP,15-10-20,0.248558753,0.256729652,0.258540056,0.246308572
XRP,16-10-20,0.245895571,0.249403369,0.25040431,0.243229016
XRP,17-10-20,0.240469691,0.246124761,0.247981381,0.238022137
XRP,18-10-20,0.240632642,0.240311131,0.243275595,0.238918546
XRP,19-10-20,0.241856023,0.240730402,0.243406254,0.240300151
XRP,20-10-20,0.247698008,0.242387491,0.249374021,0.240336823
XRP,21-10-20,0.243758761,0.245676203,0.249749608,0.241821121
XRP,22-10-20,0.25397849,0.243434715,0.255715945,0.242896263
XRP,23-10-20,0.263228581,0.251195792,0.263799014,0.251127135
XRP,24-10-20,0.254091629,0.257356627,0.259452967,0.25029137
XRP,25-10-20,0.255839409,0.25483055,0.257983918,0.252773117
XRP,26-10-20,0.252510072,0.256272732,0.257049767,0.251590871
XRP,27-10-20,0.248001938,0.253311415,0.258273645,0.24378985
XRP,28-10-20,0.251485393,0.248465692,0.254013269,0.247868886
XRP,29-10-20,0.246390304,0.252893757,0.256650051,0.244558247
XRP,30-10-20,0.242416625,0.245625808,0.247356783,0.240236946
XRP,31-10-20,0.239370889,0.242492232,0.244085461,0.231161528
XRP,01-11-20,0.240955686,0.239389405,0.243769433,0.237795776
XRP,02-11-20,0.240376965,0.239987329,0.241566105,0.237817365
XRP,03-11-20,0.235406573,0.240140616,0.244857809,0.233855965
XRP,04-11-20,0.238916744,0.235453998,0.24416552,0.22826394
XRP,05-11-20,0.238862276,0.239458865,0.240315533,0.233254692
XRP,06-11-20,0.24587574,0.237827777,0.247509939,0.237296689
XRP,07-11-20,0.257374824,0.245912492,0.261414108,0.245452026
XRP,08-11-20,0.24884829,0.259038712,0.267366501,0.243805392
XRP,09-11-20,0.254072288,0.249057854,0.257092343,0.247399172
XRP,10-11-20,0.250685594,0.25385181,0.255971055,0.245999632
XRP,11-11-20,0.257289964,0.250614349,0.264781483,0.248309425
XRP,12-11-20,0.257290154,0.254138133,0.260091341,0.252695141
XRP,13-11-20,0.255217606,0.256084049,0.258218589,0.252855942
XRP,14-11-20,0.264780891,0.255066589,0.265894664,0.254104726
XRP,15-11-20,0.268067488,0.265908083,0.277451822,0.261535265
XRP,16-11-20,0.267731605,0.268429996,0.276803361,0.264331178
XRP,17-11-20,0.286668954,0.269747917,0.288369222,0.267902527
XRP,18-11-20,0.302031213,0.288230273,0.305214598,0.287576652
XRP,19-11-20,0.292357113,0.302673053,0.308305247,0.282947811
XRP,20-11-20,0.30171961,0.293510788,0.306677101,0.284192571
XRP,21-11-20,0.32230647,0.303974195,0.325571627,0.297174794
XRP,22-11-20,0.432335048,0.330068382,0.437564145,0.329608451
XRP,23-11-20,0.469949801,0.462444514,0.49571952,0.404464999
XRP,24-11-20,0.597163077,0.445878463,0.597524961,0.434764342
XRP,25-11-20,0.684358208,0.616470283,0.753232668,0.568956831
XRP,26-11-20,0.618309504,0.693808994,0.718301874,0.58523401
XRP,27-11-20,0.536828454,0.630702739,0.650083203,0.457684465
XRP,28-11-20,0.552022709,0.537804145,0.58749032,0.505554546
XRP,29-11-20,0.624437468,0.562648078,0.649419351,0.542318699
XRP,30-11-20,0.606202593,0.626680048,0.637650588,0.584009184
XRP,01-12-20,0.648221228,0.60600863,0.671813463,0.599957016
XRP,02-12-20,0.626850536,0.663916442,0.681392788,0.580882518
XRP,03-12-20,0.622005745,0.611859606,0.630884125,0.595695317
XRP,04-12-20,0.628393959,0.630250032,0.642370926,0.615788532
XRP,05-12-20,0.558034374,0.631043086,0.634535782,0.543710794
XRP,06-12-20,0.581360142,0.55407118,0.596991932,0.548928222
XRP,07-12-20,0.613557803,0.585645263,0.628461729,0.584974897
XRP,08-12-20,0.604460858,0.62164657,0.624221897,0.592393145
XRP,09-12-20,0.57071782,0.608437809,0.610484736,0.565155919
XRP,10-12-20,0.585554595,0.558700711,0.604974795,0.503677537
XRP,11-12-20,0.576675787,0.583244778,0.588141274,0.552892405
XRP,12-12-20,0.5802656,0.572784044,0.589450109,0.526343592
XRP,13-12-20,0.51904181,0.554340968,0.554352566,0.485876246
XRP,14-12-20,0.506438613,0.506959829,0.527762955,0.487488117
XRP,15-12-20,0.49785699,0.51328592,0.517974902,0.489039804
XRP,16-12-20,0.472028315,0.497282007,0.506906522,0.466947901
XRP,17-12-20,0.538903323,0.468196122,0.542757685,0.437636575
XRP,18-12-20,0.585331329,0.569858392,0.65835711,0.538465726
XRP,19-12-20,0.585051606,0.577565298,0.613627208,0.551248898
XRP,20-12-20,0.58861224,0.583929605,0.603458186,0.568112679
XRP,21-12-20,0.560871351,0.576954218,0.586191502,0.531147662
XRP,22-12-20,0.52809064,0.556030021,0.569129857,0.503842535
XRP,23-12-20,0.432018373,0.514621551,0.522145119,0.402534852
XRP,24-12-20,0.275389409,0.446165416,0.447659738,0.215061063
XRP,25-12-20,0.288024224,0.260309203,0.303191468,0.240521927
XRP,26-12-20,0.322611295,0.338736645,0.382315307,0.282363497
XRP,27-12-20,0.293206632,0.317787117,0.326343969,0.283100975
XRP,28-12-20,0.282668326,0.294265713,0.310166009,0.266515577
XRP,29-12-20,0.252882911,0.283234845,0.309217936,0.250431724
XRP,30-12-20,0.222478851,0.247684897,0.249696789,0.172475536
XRP,31-12-20,0.218717786,0.221053864,0.235985385,0.19184579
